time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461200000	-23.3438	-7.6625	4.99964	2.50955	-0.515652	lidar	1.74937	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461300000	-23.6738	-7.35043	4.90428	2.43798	-0.541934	lidar	1.16988	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461400000	-24.0155	-7.10753	4.78423	2.41398	-0.506146	lidar	1.97122	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461500000	-24.3124	-6.65045	4.85389	2.29241	-0.593538	lidar	3.57027	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461600000	-24.5188	-6.31995	4.6618	2.21508	-0.619079	lidar	3.94837	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461700000	-24.9101	-5.94834	4.80852	2.20227	-0.555319	lidar	3.79514	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461800000	-25.1905	-5.58491	4.77469	2.16099	-0.538002	lidar	0.237798	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461900000	-25.4865	-5.16069	4.85298	2.11717	-0.524499	lidar	0.68276	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010462000000	-25.7224	-4.79276	4.76994	2.07896	-0.507635	lidar	0.797771	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462100000	-25.9419	-4.33686	4.82176	2.01754	-0.520417	lidar	0.330611	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462200000	-26.1226	-3.82461	4.92374	1.93866	-0.552887	lidar	1.44715	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462300000	-26.1728	-3.31349	4.91053	1.81898	-0.633668	lidar	2.59044	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462400000	-26.2396	-2.8455	4.86691	1.73927	-0.654842	lidar	0.367107	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462500000	-26.4582	-2.49107	4.72763	1.77038	-0.536198	lidar	7.65083	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462600000	-26.5929	-2.0751	4.66634	1.75075	-0.494512	lidar	1.08095	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462700000	-26.5868	-1.58544	4.68814	1.65767	-0.548779	lidar	1.24948	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462800000	-26.6092	-1.12581	4.67354	1.60072	-0.551534	lidar	0.0244163	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462900000	-26.6581	-0.64143	4.71651	1.56952	-0.521153	lidar	0.561791	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010463000000	-26.5693	-0.0991174	4.83885	1.47391	-0.574036	lidar	2.60125	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463100000	-26.5524	0.439158	4.94764	1.439	-0.544551	lidar	1.52723	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463200000	-26.5764	0.968204	5.01396	1.43915	-0.475427	lidar	2.2862	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463300000	-26.4583	1.44935	4.99698	1.36997	-0.502678	lidar	0.314843	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463400000	-26.3501	1.89184	4.91774	1.3189	-0.504523	lidar	0.628081	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463500000	-26.2267	2.30928	4.81641	1.26937	-0.504453	lidar	1.02532	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463600000	-26.07	2.77734	4.84057	1.21909	-0.503988	lidar	0.0584778	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463700000	-25.8742	3.28515	4.95299	1.16754	-0.504165	lidar	1.26363	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463800000	-25.6653	3.70335	4.90117	1.11039	-0.513252	lidar	0.301639	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463900000	-25.5529	4.10233	4.76568	1.10904	-0.451891	lidar	3.34648	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010464000000	-25.2136	4.51466	4.83892	1.00568	-0.524314	lidar	2.65103	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464100000	-24.978	4.90888	4.80039	0.967421	-0.506942	lidar	0.270379	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464200000	-24.6269	5.30728	4.8817	0.887871	-0.542233	lidar	1.16404	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464300000	-24.2355	5.64693	4.91175	0.792674	-0.593327	lidar	1.13106	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464400000	-23.8918	5.97295	4.88191	0.733771	-0.593249	lidar	0.0896232	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464500000	-23.5657	6.29501	4.83607	0.694655	-0.5686	lidar	0.456843	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464600000	-23.137	6.67857	5.01087	0.650332	-0.550273	lidar	3.18665	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464700000	-22.7244	7.00163	5.05841	0.604988	-0.537451	lidar	0.28926	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464800000	-22.3746	7.30107	4.98143	0.584711	-0.496291	lidar	1.25097	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464900000	-22.0418	7.62378	4.91546	0.586585	-0.432179	lidar	2.04854	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010465000000	-21.6367	7.90687	4.92342	0.55463	-0.417953	lidar	0.0883714	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465100000	-21.1564	8.03166	4.88488	0.443399	-0.505618	lidar	3.28126	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465200000	-20.8349	8.34746	4.79847	0.477714	-0.399484	lidar	5.3105	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465300000	-20.3465	8.59972	4.92866	0.440884	-0.394572	lidar	1.70345	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465400000	-19.9543	8.83204	4.86331	0.429485	-0.359632	lidar	0.905731	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465500000	-19.4998	9.00277	4.86078	0.380453	-0.376119	lidar	0.109687	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465600000	-18.9285	9.168	5.05163	0.314113	-0.411039	lidar	4.10146	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465700000	-18.4444	9.37285	5.09449	0.300849	-0.375541	lidar	0.677653	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465800000	-17.9052	9.59076	5.22933	0.290848	-0.339597	lidar	2.32172	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465900000	-17.389	9.78919	5.28656	0.282076	-0.307291	lidar	0.729414	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010466000000	-16.8892	10.0152	5.31795	0.294264	-0.25265	lidar	1.24969	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466100000	-16.4268	10.2257	5.26874	0.305816	-0.20599	lidar	1.07725	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466200000	-15.9439	10.3034	5.19427	0.252704	-0.247558	lidar	1.2558	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466300000	-15.4745	10.3362	5.08983	0.189855	-0.296514	lidar	2.07975	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466400000	-14.9638	10.4426	5.11657	0.16748	-0.287058	lidar	0.108657	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466500000	-14.4374	10.4012	5.10938	0.0785588	-0.364293	lidar	2.44087	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466600000	-13.8986	10.631	5.22223	0.137748	-0.240502	lidar	7.43174	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466700000	-13.3714	10.638	5.22476	0.0840606	-0.278558	lidar	0.572887	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466800000	-12.8887	10.8111	5.1877	0.12629	-0.188819	lidar	3.29934	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466900000	-12.3703	10.7656	5.17267	0.0547551	-0.256353	lidar	1.8234	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010467000000	-11.885	10.8947	5.1358	0.08395	-0.186326	lidar	2.08317	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467100000	-11.3988	10.9368	5.09136	0.0683962	-0.182519	lidar	0.202473	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467200000	-10.8003	10.8503	5.24116	-0.0116897	-0.26117	lidar	4.70326	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467300000	-10.3195	10.8531	5.1661	-0.028908	-0.250179	lidar	0.61183	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467400000	-9.81418	10.9414	5.15129	0.000817231	-0.180196	lidar	1.97991	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467500000	-9.3023	10.9765	5.14793	0.00244098	-0.155074	lidar	0.253896	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467600000	-8.78886	11.0128	5.14768	0.00640857	-0.130157	lidar	0.248987	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467700000	-8.3804	10.87	4.95638	-0.0775273	-0.221124	lidar	7.03372	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467800000	-7.77505	10.8963	5.15776	-0.0631703	-0.173787	lidar	4.98373	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467900000	-7.2297	10.842	5.21741	-0.0886819	-0.183946	lidar	0.397013	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
